transaction_id,meal_type,sales_amount,cost_of_goods_sold,customer_age,customer_gender,customer_income_bracket,profit,profit_margin_pct
4419,Noodles,22.64,22.9,23,Non-Binary,Middle,-0.259999999999998,-1.15
4420,Hot Pot,55.61,43.23,68,Non-Binary,Middle,12.380000000000003,22.26
4421,Fried Rice,65.56,33.83,31,Non-Binary,Low,31.730000000000004,48.4
4422,Hot Pot,65.86,4.97,58,Male,Middle,60.89,92.45
4423,Sweet & Sour Pork,55.85,7.96,26,Male,High,47.89,85.75
4424,Kung Pao Chicken,48.18,24.28,54,Female,Middle,23.9,49.61
4425,Kung Pao Chicken,10.1,8.84,21,Female,Middle,1.2599999999999998,12.48
4426,Fried Rice,39.9,24.39,65,Non-Binary,Middle,15.509999999999998,38.87
4427,Hot Pot,34.48,6.49,26,Male,Low,27.989999999999995,81.18
4428,Dim Sum,52.35,35.87,43,Male,Low,16.480000000000004,31.48
4429,Noodles,38.01,32.69,19,Male,High,5.32,14.0
4430,Dim Sum,16.96,15.2,55,Male,High,1.7600000000000016,10.38
4431,Kung Pao Chicken,44.64,36.14,34,Male,Middle,8.5,19.04
4432,Dim Sum,12.55,43.59,55,Non-Binary,Low,-31.040000000000003,-247.33
4433,Spring Rolls,19.27,41.74,31,Female,Middle,-22.470000000000002,-116.61
4434,Hot Pot,25.37,9.38,31,Male,Low,15.99,63.03
4435,Kung Pao Chicken,66.04,11.72,68,Non-Binary,Middle,54.32000000000001,82.25
4436,Hot Pot,10.56,30.91,42,Non-Binary,High,-20.35,-192.71
4437,Kung Pao Chicken,69.02,24.92,24,Male,Middle,44.099999999999994,63.89
4438,Fried Rice,60.34,7.9,42,Male,Middle,52.440000000000005,86.91
4439,Sweet & Sour Pork,65.83,43.78,61,Non-Binary,Middle,22.049999999999997,33.5
4440,Kung Pao Chicken,53.49,38.32,20,Male,High,15.170000000000002,28.36
4441,Hot Pot,37.85,25.46,57,Female,Middle,12.39,32.73
4442,Dim Sum,57.39,44.6,69,Male,Low,12.79,22.29
4443,Dim Sum,69.89,41.18,61,Male,Middle,28.71,41.08
4444,Dim Sum,55.66,10.25,52,Female,Middle,45.41,81.58
4445,Dim Sum,9.95,44.11,42,Female,High,-34.16,-343.32
4446,Noodles,35.18,15.43,53,Female,Middle,19.75,56.14
4447,Kung Pao Chicken,65.05,21.23,52,Female,Middle,43.81999999999999,67.36
4448,Sweet & Sour Pork,28.79,35.81,57,Non-Binary,Middle,-7.020000000000003,-24.38
4449,Spring Rolls,11.3,5.28,51,Male,Low,6.0200000000000005,53.27
4450,Dim Sum,43.6,42.71,38,Non-Binary,Low,0.8900000000000006,2.04
4451,Kung Pao Chicken,8.08,37.19,25,Female,Low,-29.11,-360.27
4452,Noodles,36.61,43.73,21,Female,Middle,-7.119999999999997,-19.45
4453,Noodles,23.46,41.87,38,Male,Middle,-18.409999999999997,-78.47
4454,Noodles,44.28,15.12,54,Non-Binary,Low,29.160000000000004,65.85
4455,Kung Pao Chicken,27.0,19.99,60,Female,Middle,7.010000000000002,25.96
4456,Fried Rice,42.01,22.07,32,Female,High,19.939999999999998,47.46
4457,Spring Rolls,53.81,3.1,69,Non-Binary,Middle,50.71,94.24
4458,Sweet & Sour Pork,13.03,31.88,26,Female,High,-18.85,-144.67
4459,Dim Sum,23.57,3.03,19,Female,Middle,20.54,87.14
4460,Kung Pao Chicken,13.51,15.43,22,Male,High,-1.92,-14.21
4461,Dim Sum,68.25,22.09,62,Non-Binary,Middle,46.16,67.63
4462,Spring Rolls,15.95,10.66,37,Non-Binary,Low,5.289999999999999,33.17
4463,Noodles,66.33,36.21,66,Non-Binary,Low,30.119999999999997,45.41
4464,Kung Pao Chicken,8.91,26.86,50,Female,Middle,-17.95,-201.46
4465,Dim Sum,38.31,27.18,55,Male,Low,11.130000000000003,29.05
4466,Kung Pao Chicken,51.2,28.96,59,Non-Binary,High,22.240000000000002,43.44
4467,Spring Rolls,13.37,23.84,24,Non-Binary,Middle,-10.47,-78.31
4468,Noodles,18.65,28.49,38,Male,Middle,-9.84,-52.76
4469,Noodles,52.55,29.05,30,Female,High,23.499999999999996,44.72
4470,Dim Sum,22.45,12.11,20,Non-Binary,Middle,10.34,46.06
4471,Dim Sum,15.49,8.89,50,Non-Binary,High,6.6,42.61
4472,Kung Pao Chicken,50.81,21.27,60,Non-Binary,Low,29.540000000000003,58.14
4473,Sweet & Sour Pork,9.39,41.21,65,Non-Binary,Middle,-31.82,-338.87
4474,Dim Sum,32.81,44.47,23,Male,Middle,-11.659999999999997,-35.54
4475,Fried Rice,18.33,42.67,53,Non-Binary,Middle,-24.340000000000003,-132.79
4476,Dim Sum,36.65,44.2,63,Non-Binary,Middle,-7.550000000000004,-20.6
4477,Noodles,62.82,10.71,65,Female,Low,52.11,82.95
4478,Dim Sum,26.42,10.21,23,Female,Middle,16.21,61.36
4479,Spring Rolls,32.76,21.35,53,Non-Binary,Middle,11.409999999999997,34.83
4480,Noodles,28.57,35.78,36,Female,Middle,-7.210000000000001,-25.24
4481,Fried Rice,33.8,7.07,63,Non-Binary,Low,26.729999999999997,79.08
4482,Noodles,34.71,33.31,20,Male,Low,1.3999999999999986,4.03
4483,Sweet & Sour Pork,67.37,17.58,65,Male,High,49.790000000000006,73.91
4484,Noodles,55.83,9.88,62,Female,Middle,45.949999999999996,82.3
4485,Dim Sum,62.46,41.25,67,Male,Middle,21.21,33.96
4486,Sweet & Sour Pork,51.22,31.72,68,Non-Binary,Middle,19.5,38.07
4487,Spring Rolls,22.53,39.89,43,Non-Binary,High,-17.36,-77.05
4488,Noodles,61.68,8.91,33,Non-Binary,High,52.769999999999996,85.55
4489,Noodles,28.88,20.33,51,Male,Middle,8.55,29.61
4490,Noodles,65.08,37.23,38,Non-Binary,Middle,27.85,42.79
4491,Sweet & Sour Pork,20.48,15.81,59,Female,High,4.67,22.8
4492,Sweet & Sour Pork,65.07,44.2,31,Non-Binary,Middle,20.86999999999999,32.07
4493,Noodles,20.56,36.26,34,Non-Binary,Low,-15.7,-76.36
4494,Spring Rolls,58.07,30.56,50,Male,Low,27.51,47.37
4495,Dim Sum,64.78,32.59,50,Male,Middle,32.19,49.69
4496,Spring Rolls,43.68,40.86,19,Non-Binary,Low,2.8200000000000003,6.46
4497,Spring Rolls,50.21,21.43,49,Male,Low,28.78,57.32
4498,Kung Pao Chicken,10.34,4.95,30,Male,Middle,5.39,52.13
4499,Fried Rice,32.65,34.11,25,Male,High,-1.4600000000000009,-4.47
4500,Hot Pot,34.93,21.76,41,Non-Binary,Low,13.169999999999998,37.7
4501,Spring Rolls,68.86,35.54,53,Female,High,33.32,48.39
4502,Spring Rolls,47.82,42.6,52,Male,Middle,5.219999999999999,10.92
4503,Dim Sum,16.49,30.49,55,Non-Binary,Middle,-14.0,-84.9
4504,Sweet & Sour Pork,42.3,25.85,38,Male,Low,16.449999999999996,38.89
4505,Spring Rolls,12.03,7.33,33,Male,Middle,4.699999999999999,39.07
4506,Hot Pot,63.63,44.73,44,Female,Middle,18.900000000000006,29.7
4507,Spring Rolls,32.73,23.26,33,Female,High,9.469999999999995,28.93
4508,Fried Rice,57.74,33.7,48,Non-Binary,Middle,24.04,41.63
4509,Hot Pot,42.79,7.05,53,Female,Middle,35.74,83.52
4510,Dim Sum,46.76,33.46,43,Non-Binary,High,13.299999999999997,28.44
4511,Sweet & Sour Pork,65.25,23.96,68,Female,Low,41.29,63.28
4512,Sweet & Sour Pork,26.8,29.93,33,Male,Middle,-3.129999999999999,-11.68
4513,Noodles,18.76,15.21,66,Non-Binary,Low,3.5500000000000007,18.92
4514,Dim Sum,19.9,9.93,57,Female,Middle,9.969999999999999,50.1
4515,Spring Rolls,59.66,29.18,62,Non-Binary,Middle,30.479999999999997,51.09
4516,Sweet & Sour Pork,20.2,42.4,68,Female,Low,-22.2,-109.9
4517,Kung Pao Chicken,10.69,16.28,39,Female,Middle,-5.590000000000002,-52.29
4518,Kung Pao Chicken,13.54,39.16,29,Female,High,-25.619999999999997,-189.22
4519,Fried Rice,64.13,10.29,20,Male,Low,53.839999999999996,83.95
4520,Dim Sum,30.85,29.02,28,Male,High,1.8300000000000018,5.93
4521,Spring Rolls,15.81,42.34,37,Male,Middle,-26.53,-167.81
4522,Kung Pao Chicken,15.59,34.96,39,Male,Middle,-19.37,-124.25
4523,Hot Pot,57.84,41.56,35,Female,Low,16.28,28.15
4524,Dim Sum,47.33,26.93,47,Female,High,20.4,43.1
4525,Kung Pao Chicken,35.42,44.51,26,Non-Binary,Middle,-9.089999999999996,-25.66
4526,Hot Pot,20.46,29.32,21,Male,Middle,-8.86,-43.3
4527,Spring Rolls,19.63,32.36,23,Non-Binary,High,-12.73,-64.85
4528,Noodles,29.55,23.97,33,Female,Middle,5.580000000000002,18.88
4529,Kung Pao Chicken,67.85,40.36,67,Non-Binary,Low,27.489999999999995,40.52
4530,Kung Pao Chicken,19.37,6.91,30,Female,High,12.46,64.33
4531,Sweet & Sour Pork,26.66,16.22,27,Non-Binary,Middle,10.440000000000001,39.16
4532,Sweet & Sour Pork,41.43,4.38,48,Non-Binary,Low,37.05,89.43
4533,Noodles,42.56,31.25,19,Female,Low,11.310000000000002,26.57
4534,Noodles,27.9,39.06,67,Female,Low,-11.160000000000004,-40.0
4535,Noodles,39.76,28.81,50,Female,High,10.95,27.54
4536,Sweet & Sour Pork,57.0,10.02,25,Non-Binary,Middle,46.980000000000004,82.42
4537,Noodles,55.24,43.06,42,Female,Middle,12.18,22.05
4538,Spring Rolls,50.55,26.35,42,Female,High,24.199999999999996,47.87
4539,Noodles,65.3,24.17,37,Female,Middle,41.129999999999995,62.99
4540,Hot Pot,10.03,28.66,56,Non-Binary,Middle,-18.630000000000003,-185.74
4541,Hot Pot,18.38,36.42,39,Female,Low,-18.040000000000003,-98.15
4542,Spring Rolls,15.24,24.58,48,Male,High,-9.339999999999998,-61.29
4543,Noodles,21.32,7.5,68,Non-Binary,Middle,13.82,64.82
4544,Noodles,54.08,42.39,38,Female,Middle,11.689999999999998,21.62
4545,Spring Rolls,67.48,9.23,26,Male,Middle,58.25,86.32
4546,Dim Sum,31.84,22.65,58,Male,Middle,9.190000000000001,28.86
4547,Sweet & Sour Pork,65.12,17.95,57,Female,Low,47.17,72.44
4548,Dim Sum,55.85,27.38,29,Non-Binary,Middle,28.470000000000002,50.98
4549,Noodles,9.63,9.68,48,Male,High,-0.049999999999998934,-0.52
4550,Noodles,15.49,35.53,26,Male,Middle,-20.04,-129.37
4551,Dim Sum,16.59,32.74,41,Male,Middle,-16.150000000000002,-97.35
4552,Fried Rice,61.96,7.27,69,Female,Low,54.69,88.27
4553,Spring Rolls,24.73,6.25,64,Female,Middle,18.48,74.73
4554,Sweet & Sour Pork,34.09,7.28,61,Male,Low,26.810000000000002,78.64
4555,Fried Rice,23.27,29.67,55,Male,High,-6.400000000000002,-27.5
4556,Noodles,32.7,39.16,69,Male,Middle,-6.459999999999994,-19.76
4557,Kung Pao Chicken,26.07,28.42,42,Male,Middle,-2.3500000000000014,-9.01
4558,Noodles,17.29,43.24,66,Female,Low,-25.950000000000003,-150.09
4559,Fried Rice,38.88,32.54,52,Male,High,6.340000000000003,16.31
4560,Noodles,53.1,17.35,41,Female,Low,35.75,67.33
4561,Noodles,69.38,22.08,61,Female,Middle,47.3,68.18
4562,Dim Sum,17.12,37.7,61,Male,High,-20.580000000000002,-120.21
4563,Sweet & Sour Pork,27.85,37.03,65,Male,Middle,-9.18,-32.96
4564,Sweet & Sour Pork,25.01,34.52,61,Male,High,-9.510000000000002,-38.02
4565,Sweet & Sour Pork,62.14,28.68,28,Male,Low,33.46,53.85
4566,Hot Pot,22.19,31.75,63,Male,High,-9.559999999999999,-43.08
4567,Kung Pao Chicken,27.7,10.09,39,Female,Low,17.61,63.57
4568,Sweet & Sour Pork,40.26,8.58,66,Non-Binary,Low,31.68,78.69
4569,Spring Rolls,14.34,15.42,51,Male,Low,-1.08,-7.53
4570,Spring Rolls,69.58,7.73,48,Female,High,61.849999999999994,88.89
4571,Dim Sum,31.94,32.26,57,Female,Low,-0.31999999999999673,-1.0
4572,Hot Pot,44.66,24.41,47,Female,High,20.249999999999996,45.34
4573,Noodles,26.76,28.25,63,Male,Middle,-1.4899999999999984,-5.57
4574,Spring Rolls,12.37,21.29,44,Male,Middle,-8.92,-72.11
4575,Fried Rice,47.4,20.36,27,Male,High,27.04,57.05
4576,Kung Pao Chicken,48.33,20.45,41,Male,Middle,27.88,57.69
4577,Dim Sum,58.88,44.43,38,Male,Middle,14.450000000000003,24.54
4578,Hot Pot,30.09,24.55,39,Male,Low,5.539999999999999,18.41
4579,Kung Pao Chicken,46.18,25.62,33,Non-Binary,Low,20.56,44.52
4580,Noodles,54.67,4.18,65,Male,Low,50.49,92.35
4581,Fried Rice,52.63,31.86,63,Male,Middle,20.770000000000003,39.46
4582,Sweet & Sour Pork,62.82,27.52,27,Male,Middle,35.3,56.19
4583,Kung Pao Chicken,14.97,6.2,61,Male,Low,8.77,58.58
4584,Sweet & Sour Pork,49.19,40.23,61,Non-Binary,Middle,8.96,18.22
4585,Noodles,14.22,14.75,63,Female,Middle,-0.5299999999999994,-3.73
4586,Spring Rolls,41.35,32.41,39,Non-Binary,Low,8.940000000000005,21.62
4587,Fried Rice,13.78,27.93,48,Non-Binary,Low,-14.15,-102.69
4588,Kung Pao Chicken,30.23,44.36,67,Female,Middle,-14.129999999999999,-46.74
4589,Sweet & Sour Pork,45.12,38.26,28,Non-Binary,High,6.859999999999999,15.2
4590,Sweet & Sour Pork,35.25,39.81,58,Non-Binary,Low,-4.560000000000002,-12.94
4591,Hot Pot,11.56,10.75,25,Female,Low,0.8100000000000005,7.01
4592,Sweet & Sour Pork,35.49,33.97,68,Non-Binary,Middle,1.5200000000000031,4.28
4593,Fried Rice,56.35,40.98,36,Female,Middle,15.370000000000005,27.28
4594,Hot Pot,12.85,44.37,35,Female,Middle,-31.519999999999996,-245.29
4595,Kung Pao Chicken,50.48,35.37,46,Female,Low,15.11,29.93
4596,Hot Pot,29.86,11.04,28,Female,Middle,18.82,63.03
4597,Kung Pao Chicken,12.46,24.72,36,Non-Binary,Middle,-12.259999999999998,-98.39
4598,Hot Pot,39.42,5.47,46,Male,Low,33.95,86.12
4599,Sweet & Sour Pork,13.09,28.05,53,Non-Binary,High,-14.96,-114.29
4600,Dim Sum,56.8,5.64,36,Non-Binary,Low,51.16,90.07
4601,Fried Rice,21.88,19.98,45,Non-Binary,Middle,1.8999999999999986,8.68
4602,Kung Pao Chicken,39.69,28.51,22,Male,High,11.179999999999996,28.17
4603,Fried Rice,24.43,35.32,40,Non-Binary,Middle,-10.89,-44.58
4604,Noodles,50.66,4.63,44,Male,Low,46.029999999999994,90.86
4605,Sweet & Sour Pork,16.35,7.11,68,Female,Middle,9.240000000000002,56.51
4606,Spring Rolls,66.7,7.91,65,Female,High,58.790000000000006,88.14
4607,Sweet & Sour Pork,17.43,9.21,19,Non-Binary,Middle,8.219999999999999,47.16
4608,Noodles,47.36,3.31,63,Non-Binary,Middle,44.05,93.01
4609,Fried Rice,29.43,20.36,61,Male,Middle,9.07,30.82
4610,Sweet & Sour Pork,43.17,18.93,20,Non-Binary,Low,24.240000000000002,56.15
4611,Kung Pao Chicken,59.83,5.46,42,Non-Binary,Middle,54.37,90.87
4612,Kung Pao Chicken,18.08,36.43,36,Female,Low,-18.35,-101.49
4613,Fried Rice,9.81,34.33,68,Non-Binary,Middle,-24.519999999999996,-249.95
4614,Spring Rolls,67.44,25.66,59,Female,High,41.78,61.95
4615,Hot Pot,8.29,6.7,49,Female,High,1.589999999999999,19.18
4616,Kung Pao Chicken,52.11,41.17,20,Non-Binary,Middle,10.939999999999998,20.99
4617,Kung Pao Chicken,43.52,15.2,37,Male,Low,28.320000000000004,65.07
4618,Kung Pao Chicken,54.15,23.23,42,Non-Binary,High,30.919999999999998,57.1
4619,Fried Rice,16.44,30.13,42,Non-Binary,Low,-13.689999999999998,-83.27
4620,Sweet & Sour Pork,59.54,19.45,20,Non-Binary,Middle,40.09,67.33
4621,Kung Pao Chicken,57.73,20.13,57,Non-Binary,Middle,37.599999999999994,65.13
4622,Hot Pot,34.24,28.13,38,Non-Binary,High,6.110000000000003,17.84
4623,Fried Rice,17.94,8.96,22,Non-Binary,Low,8.98,50.06
4624,Fried Rice,15.78,23.78,52,Female,Middle,-8.000000000000002,-50.7
4625,Dim Sum,9.96,19.65,54,Female,High,-9.689999999999998,-97.29
4626,Fried Rice,19.82,16.4,26,Non-Binary,High,3.4200000000000017,17.26
4627,Spring Rolls,64.95,10.91,20,Non-Binary,Low,54.040000000000006,83.2
4628,Fried Rice,50.47,18.31,29,Male,High,32.16,63.72
4629,Kung Pao Chicken,37.3,24.8,68,Male,Middle,12.499999999999996,33.51
4630,Noodles,30.24,24.65,24,Non-Binary,Low,5.59,18.49
4631,Spring Rolls,12.23,18.61,34,Non-Binary,Middle,-6.379999999999999,-52.17
4632,Noodles,51.88,9.1,25,Male,Middle,42.78,82.46
4633,Spring Rolls,34.97,36.05,47,Male,Low,-1.0799999999999983,-3.09
4634,Fried Rice,33.91,6.43,22,Female,High,27.479999999999997,81.04
4635,Kung Pao Chicken,27.4,35.98,35,Female,Middle,-8.579999999999998,-31.31
4636,Fried Rice,54.19,21.73,23,Female,Low,32.459999999999994,59.9
4637,Spring Rolls,26.13,18.02,46,Male,Low,8.11,31.04
4638,Dim Sum,26.87,44.25,20,Non-Binary,Low,-17.38,-64.68
4639,Fried Rice,30.46,43.27,29,Male,High,-12.810000000000002,-42.06
4640,Hot Pot,14.34,8.87,18,Female,Middle,5.470000000000001,38.15
4641,Kung Pao Chicken,64.84,36.7,40,Female,High,28.14,43.4
4642,Spring Rolls,53.6,21.58,22,Female,Middle,32.02,59.74
4643,Noodles,59.22,41.67,62,Male,Middle,17.549999999999997,29.64
4644,Dim Sum,14.4,34.07,60,Female,High,-19.67,-136.6
4645,Noodles,44.33,23.5,40,Male,Middle,20.83,46.99
4646,Dim Sum,8.85,23.39,53,Female,Middle,-14.540000000000001,-164.29
4647,Sweet & Sour Pork,12.25,28.8,32,Male,Middle,-16.55,-135.1
4648,Dim Sum,13.49,9.58,47,Male,Middle,3.91,28.98
4649,Hot Pot,37.01,6.6,37,Non-Binary,Middle,30.409999999999997,82.17
4650,Fried Rice,59.5,36.9,24,Female,High,22.6,37.98
4651,Fried Rice,49.59,33.25,49,Non-Binary,High,16.340000000000003,32.95
4652,Fried Rice,30.57,35.8,58,Male,Middle,-5.229999999999997,-17.11
4653,Fried Rice,42.85,33.59,50,Male,High,9.259999999999998,21.61
4654,Dim Sum,64.35,40.52,50,Non-Binary,Low,23.82999999999999,37.03
4655,Dim Sum,20.17,39.79,37,Non-Binary,Middle,-19.619999999999997,-97.27
4656,Noodles,28.29,13.93,45,Non-Binary,High,14.36,50.76
4657,Spring Rolls,62.88,23.76,64,Non-Binary,Low,39.120000000000005,62.21
4658,Dim Sum,28.6,41.4,49,Female,Middle,-12.799999999999997,-44.76
4659,Kung Pao Chicken,27.22,23.58,52,Non-Binary,Low,3.6400000000000006,13.37
4660,Kung Pao Chicken,22.79,38.22,57,Male,Low,-15.43,-67.71
4661,Kung Pao Chicken,40.68,23.27,52,Male,High,17.41,42.8
4662,Hot Pot,52.59,8.04,34,Female,Low,44.550000000000004,84.71
4663,Kung Pao Chicken,14.2,31.59,28,Non-Binary,Middle,-17.39,-122.46
4664,Spring Rolls,10.65,23.6,69,Male,Middle,-12.950000000000001,-121.6
4665,Spring Rolls,60.1,30.16,61,Female,High,29.94,49.82
4666,Hot Pot,55.08,29.39,28,Non-Binary,Middle,25.689999999999998,46.64
4667,Spring Rolls,17.32,5.77,69,Male,High,11.55,66.69
4668,Noodles,65.93,11.89,28,Male,Low,54.040000000000006,81.97
4669,Kung Pao Chicken,25.23,28.21,41,Non-Binary,Middle,-2.9800000000000004,-11.81
4670,Noodles,26.45,19.6,26,Non-Binary,Middle,6.849999999999998,25.9
4671,Fried Rice,50.97,14.43,27,Non-Binary,Middle,36.54,71.69
4672,Spring Rolls,64.63,44.74,41,Male,Middle,19.889999999999993,30.78
4673,Sweet & Sour Pork,44.49,7.34,63,Female,Low,37.150000000000006,83.5
4674,Spring Rolls,52.63,29.17,39,Non-Binary,Middle,23.46,44.58
4675,Spring Rolls,40.8,30.43,57,Male,Middle,10.369999999999997,25.42
4676,Dim Sum,37.17,44.58,55,Male,Middle,-7.409999999999997,-19.94
4677,Kung Pao Chicken,64.74,17.26,69,Male,Low,47.47999999999999,73.34
4678,Fried Rice,22.37,30.56,38,Non-Binary,Middle,-8.189999999999998,-36.61
4679,Noodles,67.12,43.2,69,Female,Low,23.92,35.64
4680,Kung Pao Chicken,32.11,4.62,44,Female,Middle,27.49,85.61
4681,Kung Pao Chicken,60.04,22.75,25,Non-Binary,Middle,37.29,62.11
4682,Dim Sum,60.11,20.91,34,Non-Binary,High,39.2,65.21
4683,Noodles,45.89,17.46,54,Non-Binary,High,28.43,61.95
4684,Spring Rolls,11.76,11.33,55,Male,Middle,0.4299999999999997,3.66
4685,Spring Rolls,62.48,14.38,43,Female,Low,48.099999999999994,76.98
4686,Dim Sum,44.53,10.72,52,Female,Middle,33.81,75.93
4687,Fried Rice,9.04,38.38,38,Male,Middle,-29.340000000000003,-324.56
4688,Spring Rolls,15.59,11.6,31,Male,Low,3.99,25.59
4689,Noodles,64.55,25.46,54,Female,Middle,39.089999999999996,60.56
4690,Noodles,68.97,33.98,69,Male,Low,34.99,50.73
4691,Noodles,16.75,6.63,44,Non-Binary,Middle,10.120000000000001,60.42
4692,Sweet & Sour Pork,59.91,11.18,62,Non-Binary,Middle,48.73,81.34
4693,Fried Rice,21.26,25.27,46,Male,Low,-4.009999999999998,-18.86
4694,Spring Rolls,65.14,21.11,22,Non-Binary,Middle,44.03,67.59
4695,Noodles,27.4,3.81,46,Non-Binary,Low,23.59,86.09
4696,Dim Sum,58.22,21.67,32,Male,Low,36.55,62.78
4697,Sweet & Sour Pork,19.48,9.17,27,Male,Low,10.31,52.93
4698,Sweet & Sour Pork,64.22,7.4,53,Male,Middle,56.82,88.48
4699,Noodles,46.13,13.44,52,Male,Middle,32.690000000000005,70.86
4700,Dim Sum,26.11,41.73,68,Female,Middle,-15.619999999999997,-59.82
4701,Kung Pao Chicken,44.61,20.99,56,Non-Binary,Middle,23.62,52.95
4702,Kung Pao Chicken,69.3,29.02,28,Male,High,40.28,58.12
4703,Dim Sum,31.01,29.6,67,Male,Middle,1.4100000000000001,4.55
4704,Dim Sum,61.03,37.27,33,Male,High,23.759999999999998,38.93
4705,Fried Rice,45.88,13.85,35,Male,High,32.03,69.81
4706,Fried Rice,8.95,16.54,38,Female,Middle,-7.59,-84.8
4707,Dim Sum,44.05,38.27,18,Non-Binary,Middle,5.779999999999994,13.12
4708,Hot Pot,53.69,32.54,19,Male,High,21.15,39.39
4709,Sweet & Sour Pork,43.92,30.19,66,Female,Middle,13.73,31.26
4710,Hot Pot,62.06,26.6,65,Female,Middle,35.46,57.14
4711,Noodles,30.8,32.67,61,Female,Middle,-1.870000000000001,-6.07
4712,Noodles,51.68,35.95,36,Non-Binary,Middle,15.729999999999997,30.44
4713,Spring Rolls,65.95,36.24,43,Non-Binary,Middle,29.71,45.05
4714,Noodles,21.73,44.88,49,Non-Binary,Low,-23.150000000000002,-106.53
4715,Fried Rice,16.17,41.54,61,Male,Low,-25.369999999999997,-156.9
4716,Spring Rolls,43.21,13.64,36,Non-Binary,Middle,29.57,68.43
4717,Hot Pot,60.64,36.84,21,Male,Middle,23.799999999999997,39.25
4718,Hot Pot,21.2,14.71,58,Non-Binary,Low,6.489999999999998,30.61
4719,Fried Rice,65.9,4.88,55,Non-Binary,Low,61.02,92.59
4720,Spring Rolls,51.11,32.14,55,Male,Low,18.97,37.12
4721,Hot Pot,51.4,40.78,60,Non-Binary,High,10.619999999999997,20.66
4722,Dim Sum,62.66,33.62,57,Male,High,29.04,46.35
4723,Noodles,67.58,36.3,67,Female,Middle,31.28,46.29
4724,Hot Pot,19.71,23.76,35,Female,Middle,-4.050000000000001,-20.55
4725,Noodles,62.57,25.46,40,Male,Low,37.11,59.31
4726,Spring Rolls,45.39,10.01,34,Female,Middle,35.38,77.95
4727,Spring Rolls,67.25,44.19,28,Non-Binary,Middle,23.060000000000002,34.29
4728,Noodles,12.65,43.96,69,Non-Binary,Middle,-31.310000000000002,-247.51
4729,Fried Rice,60.23,42.99,52,Male,High,17.239999999999995,28.62
4730,Kung Pao Chicken,22.96,14.4,20,Non-Binary,High,8.56,37.28
4731,Fried Rice,18.1,22.57,54,Male,Low,-4.469999999999999,-24.7
4732,Noodles,67.12,8.59,35,Male,Middle,58.53,87.2
4733,Kung Pao Chicken,8.06,11.05,57,Female,Low,-2.99,-37.1
4734,Kung Pao Chicken,43.08,25.8,68,Male,Middle,17.279999999999998,40.11
4735,Fried Rice,57.05,24.37,25,Male,Low,32.67999999999999,57.28
4736,Dim Sum,26.3,4.99,20,Male,Middle,21.310000000000002,81.03
4737,Spring Rolls,24.59,30.8,34,Female,Middle,-6.210000000000001,-25.25
4738,Spring Rolls,30.7,26.15,57,Non-Binary,Low,4.550000000000001,14.82
4739,Sweet & Sour Pork,42.49,33.76,69,Male,Middle,8.730000000000004,20.55
4740,Sweet & Sour Pork,50.59,20.78,29,Female,Low,29.810000000000002,58.92
4741,Kung Pao Chicken,17.43,9.61,32,Non-Binary,Middle,7.82,44.87
4742,Fried Rice,31.86,26.11,42,Female,Middle,5.75,18.05
4743,Dim Sum,33.6,27.04,31,Male,Middle,6.560000000000002,19.52
4744,Sweet & Sour Pork,58.31,23.17,19,Female,Low,35.14,60.26
4745,Dim Sum,65.1,3.07,32,Non-Binary,Middle,62.029999999999994,95.28
4746,Kung Pao Chicken,58.34,6.37,38,Male,Middle,51.970000000000006,89.08
4747,Kung Pao Chicken,36.58,18.76,54,Male,Middle,17.819999999999997,48.72
4748,Hot Pot,58.85,3.06,20,Non-Binary,Low,55.79,94.8
4749,Fried Rice,27.66,36.61,49,Female,Middle,-8.95,-32.36
4750,Hot Pot,60.35,44.9,52,Female,Low,15.450000000000003,25.6
4751,Hot Pot,36.2,42.25,21,Non-Binary,Low,-6.049999999999997,-16.71
4752,Sweet & Sour Pork,38.62,36.13,23,Male,High,2.489999999999995,6.45
4753,Kung Pao Chicken,17.55,38.61,45,Non-Binary,Middle,-21.06,-120.0
4754,Sweet & Sour Pork,21.33,3.61,49,Female,Low,17.72,83.08
4755,Spring Rolls,46.32,16.69,21,Male,Middle,29.63,63.97
4756,Hot Pot,44.37,22.23,51,Female,High,22.139999999999997,49.9
4757,Hot Pot,35.81,22.63,54,Male,Middle,13.180000000000003,36.81
4758,Fried Rice,55.65,5.27,69,Non-Binary,Middle,50.379999999999995,90.53
4759,Sweet & Sour Pork,69.76,38.36,33,Male,High,31.400000000000006,45.01
4760,Spring Rolls,47.96,35.8,45,Non-Binary,Low,12.160000000000004,25.35
4761,Spring Rolls,22.4,13.13,60,Male,Middle,9.269999999999998,41.38
4762,Noodles,43.12,15.09,52,Non-Binary,Low,28.029999999999998,65.0
4763,Hot Pot,25.31,16.41,57,Female,High,8.899999999999999,35.16
4764,Hot Pot,57.01,8.31,48,Female,Middle,48.699999999999996,85.42
4765,Fried Rice,18.87,4.48,61,Female,Middle,14.39,76.26
